1764117051386,ghost,68057,Basement Hallway,,7,0,MOVE,Right Storage Room
1764117051492,ghost,68057,Right Storage Room,,8,0,EVIDENCE,orbs
1764117051596,ghost,68057,Right Storage Room,,9,0,MOVE,Basement Hallway
1764117051700,ghost,68057,Basement Hallway,,10,0,EVIDENCE,emf
1764117051806,ghost,68057,Basement Hallway,,11,0,EVIDENCE,orbs
1764117051911,ghost,68057,Basement Hallway,,12,0,EVIDENCE,infrared
1764117052017,ghost,68057,Basement Hallway,,13,0,MOVE,Right Storage Room
1764117052124,ghost,68057,Right Storage Room,,14,0,EVIDENCE,infrared
1764117052232,ghost,68057,Right Storage Room,,15,0,EXIT,
1764117189546,ghost,68057,Hallway,,0,0,INIT,goryo
1764117192510,ghost,68057,Hallway,,1,0,EVIDENCE,emf
1764117192614,ghost,68057,Hallway,,0,0,IDLE,
1764117192718,ghost,68057,Hallway,,1,0,MOVE,Master Bedroom
1764117192822,ghost,68057,Master Bedroom,,2,0,IDLE,
1764117192926,ghost,68057,Master Bedroom,,3,0,MOVE,Hallway
1764117193030,ghost,68057,Hallway,,4,0,MOVE,Bathroom
1764117193136,ghost,68057,Bathroom,,5,0,EVIDENCE,prints
1764117193246,ghost,68057,Bathroom,,6,0,EVIDENCE,emf
1764117193351,ghost,68057,Bathroom,,7,0,MOVE,Hallway
1764117193455,ghost,68057,Hallway,,8,0,IDLE,
1764117193562,ghost,68057,Hallway,,9,0,IDLE,
1764117193676,ghost,68057,Hallway,,10,0,IDLE,
1764117193781,ghost,68057,Hallway,,11,0,IDLE,
1764117193887,ghost,68057,Hallway,,12,0,MOVE,Van
1764117193992,ghost,68057,Van,,13,0,EVIDENCE,infrared
1764117194097,ghost,68057,Van,,14,0,MOVE,Hallway
1764117194202,ghost,68057,Hallway,,15,0,EXIT,
1764117212695,ghost,68057,Garage,,0,0,INIT,deogen
1764117225903,ghost,68057,Garage,,1,0,MOVE,Utility Room
1764117226013,ghost,68057,Utility Room,,2,0,IDLE,
1764117226117,ghost,68057,Utility Room,,3,0,EVIDENCE,writing
1764117226223,ghost,68057,Utility Room,,4,0,IDLE,
1764117226327,ghost,68057,Utility Room,,5,0,MOVE,Garage
1764117226431,ghost,68057,Garage,,0,0,IDLE,
1764117226536,ghost,68057,Garage,,0,0,IDLE,
1764117226640,ghost,68057,Garage,,0,0,IDLE,
1764117226745,ghost,68057,Garage,,1,0,IDLE,
1764117226848,ghost,68057,Garage,,0,0,IDLE,
1764117226952,ghost,68057,Garage,,1,0,EVIDENCE,infrared
1764117227056,ghost,68057,Garage,,0,0,IDLE,
1764117227168,ghost,68057,Garage,,0,0,IDLE,
1764117227272,ghost,68057,Garage,,0,0,IDLE,
1764117227377,ghost,68057,Garage,,0,0,IDLE,
1764117227481,ghost,68057,Garage,,0,0,IDLE,
1764117227584,ghost,68057,Garage,,0,0,IDLE,
1764117227687,ghost,68057,Garage,,1,0,EVIDENCE,infrared
1764117227789,ghost,68057,Garage,,0,0,IDLE,
1764117227893,ghost,68057,Garage,,0,0,IDLE,
1764117227996,ghost,68057,Garage,,1,0,MOVE,Kitchen
1764117228102,ghost,68057,Kitchen,,0,0,IDLE,
1764117228209,ghost,68057,Kitchen,,1,0,MOVE,Hallway
1764117228313,ghost,68057,Hallway,,0,0,IDLE,
1764117228417,ghost,68057,Hallway,,1,0,IDLE,
1764117228520,ghost,68057,Hallway,,0,0,IDLE,
1764117228623,ghost,68057,Hallway,,1,0,EVIDENCE,infrared
1764117228728,ghost,68057,Hallway,,2,0,IDLE,
1764117228832,ghost,68057,Hallway,,3,0,MOVE,Boy's Bedroom
1764117228946,ghost,68057,Boy's Bedroom,,4,0,MOVE,Hallway
1764117229049,ghost,68057,Hallway,,5,0,MOVE,Boy's Bedroom
1764117229153,ghost,68057,Boy's Bedroom,,6,0,EVIDENCE,radio
1764117229258,ghost,68057,Boy's Bedroom,,7,0,IDLE,
1764117229366,ghost,68057,Boy's Bedroom,,8,0,EVIDENCE,radio
1764117229469,ghost,68057,Boy's Bedroom,,0,0,IDLE,
1764117229580,ghost,68057,Boy's Bedroom,,1,0,IDLE,
1764117229686,ghost,68057,Boy's Bedroom,,0,0,IDLE,
1764117229792,ghost,68057,Boy's Bedroom,,1,0,MOVE,Hallway
1764117229900,ghost,68057,Hallway,,2,0,IDLE,
1764117230006,ghost,68057,Hallway,,0,0,IDLE,
1764117230116,ghost,68057,Hallway,,1,0,IDLE,
1764117230226,ghost,68057,Hallway,,0,0,IDLE,
1764117230336,ghost,68057,Hallway,,1,0,EVIDENCE,writing
1764117230439,ghost,68057,Hallway,,0,0,IDLE,
1764117230548,ghost,68057,Hallway,,1,0,MOVE,Boy's Bedroom
1764117230650,ghost,68057,Boy's Bedroom,,2,0,EVIDENCE,radio
1764117230757,ghost,68057,Boy's Bedroom,,3,0,MOVE,Hallway
1764117230864,ghost,68057,Hallway,,4,0,MOVE,Kitchen
1764117230967,ghost,68057,Kitchen,,5,0,EVIDENCE,radio
1764117231076,ghost,68057,Kitchen,,6,0,IDLE,
1764117231199,ghost,68057,Kitchen,,7,0,EVIDENCE,writing
1764117231306,ghost,68057,Kitchen,,8,0,EVIDENCE,infrared
1764117231410,ghost,68057,Kitchen,,9,0,IDLE,
1764117231515,ghost,68057,Kitchen,,10,0,IDLE,
1764117231641,ghost,68057,Kitchen,,11,0,EVIDENCE,infrared
1764117231753,ghost,68057,Kitchen,,12,0,MOVE,Hallway
1764117231876,ghost,68057,Hallway,,13,0,EVIDENCE,radio
1764117231998,ghost,68057,Hallway,,14,0,IDLE,
1764117232102,ghost,68057,Hallway,,15,0,EXIT,
1764117264377,ghost,68057,Basement,,0,0,INIT,the_mimic
1764117268860,ghost,68057,Basement,,1,0,IDLE,
1764117268971,ghost,68057,Basement,,0,0,IDLE,
1764117269088,ghost,68057,Basement,,1,0,EVIDENCE,prints
1764117269199,ghost,68057,Basement,,2,0,IDLE,
1764117269306,ghost,68057,Basement,,0,0,IDLE,
1764117269418,ghost,68057,Basement,,1,0,MOVE,Basement Hallway
1764117269523,ghost,68057,Basement Hallway,,2,0,MOVE,Left Storage Room
1764117269631,ghost,68057,Left Storage Room,,3,0,IDLE,
1764117269742,ghost,68057,Left Storage Room,,4,0,MOVE,Basement Hallway
1764117269848,ghost,68057,Basement Hallway,,0,0,IDLE,
1764117269967,ghost,68057,Basement Hallway,,1,0,MOVE,Basement
1764117270071,ghost,68057,Basement,,2,0,IDLE,
1764117270185,ghost,68057,Basement,,0,0,IDLE,
1764117270296,ghost,68057,Basement,,1,0,EVIDENCE,prints
1764117270406,ghost,68057,Basement,,0,0,IDLE,
1764117270510,ghost,68057,Basement,,1,0,IDLE,
1764117270618,ghost,68057,Basement,,0,0,IDLE,
1764117270728,ghost,68057,Basement,,1,0,EVIDENCE,radio
1764117270836,ghost,68057,Basement,,2,0,IDLE,
1764117270942,ghost,68057,Basement,,3,0,IDLE,
1764117271051,ghost,68057,Basement,,4,0,IDLE,
1764117271154,ghost,68057,Basement,,5,0,MOVE,Hallway
1764117271262,ghost,68057,Hallway,,6,0,IDLE,
1764117271371,ghost,68057,Hallway,,7,0,IDLE,
1764117271479,ghost,68057,Hallway,,8,0,IDLE,
1764117271584,ghost,68057,Hallway,,9,0,MOVE,Basement
1764117271688,ghost,68057,Basement,,0,0,IDLE,
1764117271791,ghost,68057,Basement,,1,0,EVIDENCE,temp
1764117271895,ghost,68057,Basement,,2,0,EVIDENCE,radio
1764117272002,ghost,68057,Basement,,3,0,IDLE,
1764117272106,ghost,68057,Basement,,0,0,IDLE,
1764117272220,ghost,68057,Basement,,1,0,IDLE,
1764117272341,ghost,68057,Basement,,2,0,IDLE,
1764117272447,ghost,68057,Basement,,3,0,MOVE,Hallway
1764117272552,ghost,68057,Hallway,,4,0,EVIDENCE,prints
1764117272660,ghost,68057,Hallway,,5,0,MOVE,Boy's Bedroom
1764117272769,ghost,68057,Boy's Bedroom,,6,0,IDLE,
1764117272881,ghost,68057,Boy's Bedroom,,7,0,EVIDENCE,temp
1764117272997,ghost,68057,Boy's Bedroom,,8,0,MOVE,Hallway
1764117273102,ghost,68057,Hallway,,0,0,IDLE,
1764117273269,ghost,68057,Hallway,,1,0,IDLE,
1764117273373,ghost,68057,Hallway,,0,0,IDLE,
1764117273479,ghost,68057,Hallway,,1,0,EVIDENCE,prints
1764117273584,ghost,68057,Hallway,,2,0,MOVE,Bathroom
1764117273687,ghost,68057,Bathroom,,0,0,IDLE,
1764117273803,ghost,68057,Bathroom,,0,0,IDLE,
1764117273916,ghost,68057,Bathroom,,0,0,IDLE,
1764117274038,ghost,68057,Bathroom,,1,0,EVIDENCE,radio
1764117274159,ghost,68057,Bathroom,,2,0,MOVE,Hallway
1764117274263,ghost,68057,Hallway,,3,0,EVIDENCE,prints
1764117274369,ghost,68057,Hallway,,0,0,IDLE,
1764117274474,ghost,68057,Hallway,,1,0,EVIDENCE,temp
1764117274578,ghost,68057,Hallway,,2,0,IDLE,
1764117274687,ghost,68057,Hallway,,3,0,MOVE,Van
1764117274799,ghost,68057,Van,,4,0,EVIDENCE,prints
1764117274907,ghost,68057,Van,,5,0,MOVE,Hallway
1764117275014,ghost,68057,Hallway,,6,0,IDLE,
1764117275118,ghost,68057,Hallway,,7,0,EVIDENCE,radio
1764117275225,ghost,68057,Hallway,,8,0,IDLE,
1764117275337,ghost,68057,Hallway,,9,0,EVIDENCE,prints
1764117275445,ghost,68057,Hallway,,10,0,IDLE,
1764117275549,ghost,68057,Hallway,,11,0,MOVE,Master Bedroom
1764117275652,ghost,68057,Master Bedroom,,12,0,IDLE,
1764117275756,ghost,68057,Master Bedroom,,13,0,MOVE,Hallway
1764117275861,ghost,68057,Hallway,,14,0,MOVE,Kitchen
1764117275966,ghost,68057,Kitchen,,15,0,EXIT,
1764466241841,ghost,68057,Bathroom,,0,0,INIT,shade
1764466252643,ghost,68057,Bathroom,,1,0,EVIDENCE,emf
1764466252748,ghost,68057,Bathroom,,2,0,MOVE,Hallway
1764466252852,ghost,68057,Hallway,,3,0,MOVE,Boy's Bedroom
1764466252956,ghost,68057,Boy's Bedroom,,4,0,IDLE,
1764466253062,ghost,68057,Boy's Bedroom,,5,0,MOVE,Hallway
1764466253169,ghost,68057,Hallway,,0,0,IDLE,
1764466253274,ghost,68057,Hallway,,1,0,IDLE,
1764466253378,ghost,68057,Hallway,,0,0,IDLE,
1764466253483,ghost,68057,Hallway,,1,0,IDLE,
